Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-225	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-224	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-223	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-222	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-221	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-220	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-219	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-218	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-217	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-216	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-215	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-214	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-213	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-212	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-211	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-210	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-209	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-208	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-207	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-206	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-205	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-204	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-203	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-202	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-201	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-200	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-199	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-198	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-197	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-196	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-195	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-194	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-193	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-192	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-191	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-190	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-189	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-188	2020-03-05	1	0	1	0	1	0	7	0	7	0.0	7	0.0		
-187	2020-03-06	1	0	0	0	1	0	7	0	0	0.0	7	0.0		
-186	2020-03-07	1	0	0	0	1	0	7	0	0	0.0	7	0.0		
-185	2020-03-08	1	0	0	0	1	0	7	0	0	0.0	7	0.0		
-184	2020-03-09	3	0	2	0	3	0	23	0	15	0.0	23	0.0		
-183	2020-03-10	9	2	6	2	9	2	70	15	46	15.64	70	15.64		
-182	2020-03-11	10	2	1	0	10	2	78	15	7	0.0	78	15.64		
-181	2020-03-12	14	4	4	2	13	4	109	31	31	15.64	101	31.28		
-180	2020-03-13	25	6	11	2	24	6	195	46	86	15.64	187	46.92		
-179	2020-03-14	32	7	7	1	31	7	250	54	54	7.82	242	54.74		
-178	2020-03-15	46	7	14	0	45	7	359	54	109	0.0	351	54.74		
-177	2020-03-16	57	8	11	1	54	8	445	62	86	7.82	422	62.56		
-176	2020-03-17	61	10	4	2	52	8	477	78	31	15.64	406	62.56		
-175	2020-03-18	67	10	6	0	57	8	523	78	46	0.0	445	62.56		
-174	2020-03-19	80	10	13	0	66	6	625	78	101	0.0	516	46.92		
-173	2020-03-20	107	15	27	5	82	9	836	117	211	39.099	641	70.38		
-172	2020-03-21	129	16	22	1	97	9	1008	125	172	7.82	758	70.38		
-171	2020-03-22	135	16	6	0	89	9	1055	125	46	0.0	695	70.38		
-170	2020-03-23	150	17	15	1	93	9	1172	132	117	7.82	727	70.38		
-169	2020-03-24	165	21	15	4	104	11	1290	164	117	31.279	813	86.02		
-168	2020-03-25	174	21	9	0	107	11	1360	164	70	0.0	836	86.02		
-167	2020-03-26	205	26	31	5	125	16	1603	203	242	39.099	977	125.12		
-166	2020-03-27	223	27	18	1	116	12	1743	211	140	7.82	907	93.84		
-165	2020-03-28	246	34	23	7	117	18	1923	265	179	54.739	914	140.76		
-164	2020-03-29	254	35	8	1	119	19	1986	273	62	7.82	930	148.58		
-163	2020-03-30	264	35	10	0	114	18	2064	273	78	0.0	891	140.76		
-162	2020-03-31	300	40	36	5	135	19	2345	312	281	39.099	1055	148.58		
-161	2020-04-01	314	41	14	1	140	20	2455	320	109	7.82	1094	156.4		
-160	2020-04-02	323	41	9	0	118	15	2525	320	70	0.0	922	117.3		
-159	2020-04-03	336	41	13	0	113	14	2627	320	101	0.0	883	109.48		
-158	2020-04-04	358	44	22	3	112	10	2799	344	172	23.459	875	78.2		
-157	2020-04-05	366	44	8	0	112	9	2862	344	62	0.0	875	70.38		
-156	2020-04-06	377	45	11	1	113	10	2948	351	86	7.82	883	78.2		
-155	2020-04-07	382	45	5	0	82	5	2987	351	39	0.0	641	39.1		
-154	2020-04-08	386	45	4	0	72	4	3018	351	31	0.0	563	31.28		
