Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-276	2020-01-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-275	2020-01-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-274	2020-01-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-273	2020-01-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-272	2020-01-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-271	2020-01-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-270	2020-01-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-269	2020-01-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-268	2020-01-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-267	2020-01-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-266	2020-01-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-265	2020-01-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-264	2020-01-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-263	2020-01-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-262	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-261	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-260	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-259	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-258	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-257	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-256	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-255	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-254	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-253	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-252	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-251	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-250	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-249	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-248	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-247	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-246	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-245	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-244	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-243	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-242	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-241	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-240	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-239	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-238	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-237	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-236	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-235	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-234	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-233	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-232	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-231	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-230	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-229	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-228	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-227	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-226	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-225	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-224	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-223	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-222	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-221	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-220	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-219	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-218	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-217	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-216	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-215	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-214	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-213	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-212	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-211	2020-03-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-210	2020-03-13	2	0	2	0	2	0	5	0	5	0.0	5	0.0		
-209	2020-03-14	2	0	0	0	2	0	5	0	0	0.0	5	0.0		
-208	2020-03-15	7	0	5	0	7	0	20	0	14	0.0	20	0.0		
-207	2020-03-16	9	0	2	0	9	0	26	0	5	0.0	26	0.0		
-206	2020-03-17	13	0	4	0	13	0	38	0	11	0.0	38	0.0		
-205	2020-03-18	22	0	9	0	22	0	65	0	26	0.0	65	0.0		
-204	2020-03-19	32	0	10	0	32	0	95	0	29	0.0	95	0.0		
-203	2020-03-20	37	0	5	0	35	0	110	0	14	0.0	104	0.0		
-202	2020-03-21	49	1	12	1	47	1	146	2	35	2.986	140	2.99		
-201	2020-03-22	53	1	4	0	46	1	158	2	11	0.0	137	2.99		
-200	2020-03-23	58	1	5	0	49	1	173	2	14	0.0	146	2.99		
-199	2020-03-24	62	3	4	2	49	3	185	8	11	5.971	146	8.96		
-198	2020-03-25	71	4	9	1	49	4	211	11	26	2.986	146	11.94		
-197	2020-03-26	83	5	12	1	51	5	247	14	35	2.986	152	14.93		
-196	2020-03-27	98	6	15	1	61	6	292	17	44	2.986	182	17.91		
-195	2020-03-28	103	7	5	1	54	6	307	20	14	2.986	161	17.91		
-194	2020-03-29	108	7	5	0	55	6	322	20	14	0.0	164	17.91		
-193	2020-03-30	122	11	14	4	64	10	364	32	41	11.942	191	29.86		
-192	2020-03-31	161	15	39	4	99	12	480	44	116	11.942	295	35.83		
-191	2020-04-01	185	15	24	0	114	11	552	44	71	0.0	340	32.84		
-190	2020-04-02	268	24	83	9	185	19	800	71	247	26.87	552	56.73		
-189	2020-04-03	279	25	11	1	181	19	832	74	32	2.986	540	56.73		
-188	2020-04-04	292	26	13	1	189	19	871	77	38	2.986	564	56.73		
-187	2020-04-05	304	28	12	2	196	21	907	83	35	5.971	585	62.7		
-186	2020-04-06	324	31	20	3	202	20	967	92	59	8.957	603	59.71		
-185	2020-04-07	330	31	6	0	169	16	985	92	17	0.0	504	47.77		
-184	2020-04-08	357	32	27	1	172	17	1065	95	80	2.986	513	50.75		
-183	2020-04-09	366	33	9	1	98	9	1092	98	26	2.986	292	26.87		
-182	2020-04-10	402	37	36	4	123	12	1200	110	107	11.942	367	35.83		
-181	2020-04-11	412	39	10	2	120	13	1230	116	29	5.971	358	38.81		
-180	2020-04-12	421	39	9	0	117	11	1256	116	26	0.0	349	32.84		
-179	2020-04-13	427	40	6	1	103	9	1274	119	17	2.986	307	26.87		
-178	2020-04-14	433	41	6	1	103	10	1292	122	17	2.986	307	29.86		
-177	2020-04-15	439	41	6	0	82	9	1310	122	17	0.0	244	26.87		
-176	2020-04-16	451	43	12	2	85	10	1346	128	35	5.971	253	29.86		
-175	2020-04-17	453	43	2	0	51	6	1352	128	5	0.0	152	17.91		
-174	2020-04-18	468	43	15	0	56	4	1397	128	44	0.0	167	11.94		
-173	2020-04-19	471	43	3	0	50	4	1406	128	8	0.0	149	11.94		
-172	2020-04-20	473	43	2	0	46	3	1412	128	5	0.0	137	8.96		
-171	2020-04-21	477	43	4	0	44	2	1424	128	11	0.0	131	5.97		
-170	2020-04-22	485	43	8	0	46	2	1447	128	23	0.0	137	5.97		
-169	2020-04-23	492	43	7	0	41	0	1468	128	20	0.0	122	0.0		
-168	2020-04-24	501	43	9	0	48	0	1495	128	26	0.0	143	0.0		
