Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-309	2020-01-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-308	2020-01-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-307	2020-01-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-306	2020-01-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-305	2020-01-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-304	2020-01-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-303	2020-01-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-302	2020-01-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-301	2020-01-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-300	2020-01-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-299	2020-01-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-298	2020-01-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-297	2020-01-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-296	2020-01-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-295	2020-01-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-294	2020-01-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-293	2020-01-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-292	2020-01-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-291	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-290	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-289	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-288	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-287	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-286	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-285	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-284	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-283	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-282	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-281	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-280	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-279	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-278	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-277	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-276	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-275	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-274	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-273	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-272	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-271	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-270	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-269	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-268	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-267	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-266	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-265	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-264	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-263	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-262	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-261	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-260	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-259	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-258	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-257	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-256	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-255	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-254	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-253	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-252	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-251	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-250	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-249	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-248	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-247	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-246	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-245	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-244	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-243	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-242	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-241	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-240	2020-03-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-239	2020-03-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-238	2020-03-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-237	2020-03-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-236	2020-03-16	1	0	1	0	1	0	10	0	10	0.0	10	0.0		
-235	2020-03-17	3	0	2	0	3	0	31	0	21	0.0	31	0.0		
-234	2020-03-18	3	0	0	0	3	0	31	0	0	0.0	31	0.0		
-233	2020-03-19	3	0	0	0	3	0	31	0	0	0.0	31	0.0		
-232	2020-03-20	11	0	8	0	11	0	115	0	84	0.0	115	0.0		
-231	2020-03-21	12	0	1	0	12	0	126	0	10	0.0	126	0.0		
-230	2020-03-22	16	0	4	0	16	0	168	0	42	0.0	168	0.0		
-229	2020-03-23	18	0	2	0	17	0	189	0	21	0.0	179	0.0		
-228	2020-03-24	20	0	2	0	17	0	210	0	21	0.0	179	0.0		
-227	2020-03-25	24	0	4	0	21	0	253	0	42	0.0	221	0.0		
-226	2020-03-26	31	0	7	0	28	0	326	0	73	0.0	295	0.0		
-225	2020-03-27	33	0	2	0	22	0	347	0	21	0.0	231	0.0		
-224	2020-03-28	38	1	5	1	26	1	400	10	52	10.545	274	10.55		
-223	2020-03-29	41	1	3	0	25	1	432	10	31	0.0	263	10.55		
-222	2020-03-30	46	1	5	0	28	1	485	10	52	0.0	295	10.55		
-221	2020-03-31	49	2	3	1	29	2	516	21	31	10.545	305	21.09		
-220	2020-04-01	56	3	7	1	32	3	590	31	73	10.545	337	31.64		
-219	2020-04-02	63	3	7	0	32	3	664	31	73	0.0	337	31.64		
-218	2020-04-03	71	3	8	0	38	3	748	31	84	0.0	400	31.64		
-217	2020-04-04	78	3	7	0	40	2	822	31	73	0.0	421	21.09		
-216	2020-04-05	78	3	0	0	37	2	822	31	0	0.0	390	21.09		
-215	2020-04-06	79	3	1	0	33	2	833	31	10	0.0	347	21.09		
-214	2020-04-07	81	3	2	0	32	1	854	31	21	0.0	337	10.55		
-213	2020-04-08	82	3	1	0	26	0	864	31	10	0.0	274	0.0		
-212	2020-04-09	84	3	2	0	21	0	885	31	21	0.0	221	0.0		
-211	2020-04-10	84	3	0	0	13	0	885	31	0	0.0	137	0.0		
-210	2020-04-11	95	3	11	0	17	0	1001	31	115	0.0	179	0.0		
-209	2020-04-12	95	3	0	0	17	0	1001	31	0	0.0	179	0.0		
-208	2020-04-13	97	3	2	0	18	0	1022	31	21	0.0	189	0.0		
-207	2020-04-14	98	3	1	0	17	0	1033	31	10	0.0	179	0.0		
-206	2020-04-15	99	3	1	0	17	0	1043	31	10	0.0	179	0.0		
-205	2020-04-16	102	3	3	0	18	0	1075	31	31	0.0	189	0.0		
-204	2020-04-17	103	3	1	0	19	0	1086	31	10	0.0	200	0.0		
-203	2020-04-18	103	3	0	0	8	0	1086	31	0	0.0	84	0.0		
-202	2020-04-19	103	3	0	0	8	0	1086	31	0	0.0	84	0.0		
-201	2020-04-20	103	3	0	0	6	0	1086	31	0	0.0	63	0.0		
-200	2020-04-21	103	3	0	0	5	0	1086	31	0	0.0	52	0.0		
-199	2020-04-22	104	3	1	0	5	0	1096	31	10	0.0	52	0.0		
-198	2020-04-23	104	3	0	0	2	0	1096	31	0	0.0	21	0.0		
-197	2020-04-24	104	3	0	0	1	0	1096	31	0	0.0	10	0.0		
-196	2020-04-25	105	3	1	0	2	0	1107	31	10	0.0	21	0.0		
-195	2020-04-26	105	3	0	0	2	0	1107	31	0	0.0	21	0.0	11.1	11.1
-194	2020-04-27	105	3	0	0	2	0	1107	31	0	0.0	21	0.0	0.0	11.1
-193	2020-04-28	105	3	0	0	2	0	1107	31	0	0.0	21	0.0	0.0	11.1
-192	2020-04-29	106	3	1	0	2	0	1117	31	10	0.0	21	0.0	0.0	0.0
-191	2020-04-30	106	3	0	0	2	0	1117	31	0	0.0	21	0.0	0.0	0.0
-190	2020-05-01	106	3	0	0	2	0	1117	31	0	0.0	21	0.0	0.0	0.0
-189	2020-05-02	106	3	0	0	1	0	1117	31	0	0.0	10	0.0	0.0	0.0
-188	2020-05-03	106	3	0	0	1	0	1117	31	0	0.0	10	0.0	0.0	0.0
-187	2020-05-04	106	3	0	0	1	0	1117	31	0	0.0	10	0.0	0.0	0.0
-186	2020-05-05	106	3	0	0	1	0	1117	31	0	0.0	10	0.0	0.0	11.1
-185	2020-05-06	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	0.0
-184	2020-05-07	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	0.0
-183	2020-05-08	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	11.1
-182	2020-05-09	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-181	2020-05-10	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-180	2020-05-11	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-179	2020-05-12	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-178	2020-05-13	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-177	2020-05-14	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-176	2020-05-15	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
-175	2020-05-16	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-174	2020-05-17	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-173	2020-05-18	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-172	2020-05-19	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-171	2020-05-20	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	55.6
-170	2020-05-21	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	33.3
-169	2020-05-22	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-168	2020-05-23	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-167	2020-05-24	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	22.2
-166	2020-05-25	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
-165	2020-05-26	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
-164	2020-05-27	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	66.7
-163	2020-05-28	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
-162	2020-05-29	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	55.6
-161	2020-05-30	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	66.7
-160	2020-05-31	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
-159	2020-06-01	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	55.6
-158	2020-06-02	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	55.6
-157	2020-06-03	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	55.6
-156	2020-06-04	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	55.6
-155	2020-06-05	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
-154	2020-06-06	106	3	0	0	0	0	1117	31	0	0.0	0	0.0	0.0	44.4
