Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-06	23	17	73.9	1	4.3	1	100.0
2020-09-09	23	15	65.2	0	0.0	0	0
2020-08-11	23	16	69.6	0	0.0	0	0
2020-06-30	19	14	73.7	0	0.0	0	0
2020-05-20	23	14	60.9	0	0.0	0	0
2020-07-28	23	15	65.2	0	0.0	0	0
2020-08-09	23	15	65.2	0	0.0	0	0
2020-07-01	20	13	65.0	1	5.0	0	0.0
2020-06-24	15	11	73.3	1	6.7	0	0.0
2020-06-13	23	13	56.5	0	0.0	0	0
2020-08-02	23	12	52.2	0	0.0	0	0
2020-07-02	23	15	65.2	1	4.3	0	0.0
2020-05-24	23	17	73.9	0	0.0	0	0
2020-07-06	22	11	50.0	0	0.0	0	0
2020-06-05	23	14	60.9	0	0.0	0	0
2020-08-24	23	13	56.5	1	4.3	0	0.0
2020-05-11	23	19	82.6	2	8.7	0	0.0
2020-08-08	23	17	73.9	0	0.0	0	0
2020-08-06	23	13	56.5	0	0.0	0	0
2020-07-18	23	15	65.2	0	0.0	0	0
2020-06-22	15	10	66.7	0	0.0	0	0
2020-06-20	23	16	69.6	1	4.3	0	0.0
2020-07-14	23	16	69.6	0	0.0	0	0
