Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-08-19	160	133	83.1	3	1.9	3	100.0
2020-08-22	161	133	82.6	2	1.2	2	100.0
2020-05-16	193	99	51.3	8	4.1	4	50.0
2020-07-18	200	130	65.0	5	2.5	4	80.0
2020-05-10	193	105	54.4	6	3.1	5	83.3
2020-08-01	215	129	60.0	4	1.9	2	50.0
2020-05-09	193	95	49.2	8	4.1	6	75.0
2020-06-08	171	91	53.2	4	2.3	2	50.0
2020-05-31	184	101	54.9	4	2.2	2	50.0
2020-05-28	192	103	53.6	4	2.1	2	50.0
2020-05-07	193	95	49.2	5	2.6	5	100.0
2020-05-06	194	97	50.0	5	2.6	5	100.0
2020-08-02	211	127	60.2	4	1.9	2	50.0
2020-06-17	171	85	49.7	3	1.8	2	66.7
2020-05-03	199	106	53.3	8	4.0	5	62.5
2020-05-30	184	94	51.1	4	2.2	2	50.0
2020-05-29	188	99	52.7	5	2.7	3	60.0
2020-06-21	119	72	60.5	4	3.4	3	75.0
2020-07-13	175	89	50.9	3	1.7	3	100.0
2020-04-27	184	100	54.3	10	5.4	7	70.0
2020-08-18	162	129	79.6	3	1.9	3	100.0
2020-05-13	186	96	51.6	5	2.7	3	60.0
2020-07-26	275	152	55.3	4	1.5	3	75.0
2020-08-25	161	131	81.4	2	1.2	2	100.0
2020-08-23	161	124	77.0	3	1.9	2	66.7
2020-08-30	164	119	72.6	3	1.8	3	100.0
2020-05-08	193	97	50.3	5	2.6	5	100.0
2020-06-03	187	95	50.8	3	1.6	2	66.7
2020-08-20	169	138	81.7	3	1.8	3	100.0
2020-08-13	178	135	75.8	1	0.6	1	100.0
2020-05-12	188	88	46.8	6	3.2	5	83.3
2020-08-04	178	126	70.8	2	1.1	1	50.0
2020-07-28	223	133	59.6	5	2.2	3	60.0
2020-08-06	179	132	73.7	2	1.1	1	50.0
2020-05-05	192	107	55.7	6	3.1	5	83.3
2020-07-03	188	108	57.4	5	2.7	5	100.0
2020-07-07	188	104	55.3	5	2.7	4	80.0
2020-09-02	174	129	74.1	2	1.1	2	100.0
2020-07-16	187	103	55.1	3	1.6	3	100.0
2020-09-05	170	128	75.3	3	1.8	1	33.3
2020-08-17	165	136	82.4	2	1.2	2	100.0
2020-05-14	193	102	52.8	4	2.1	1	25.0
2020-08-12	178	130	73.0	1	0.6	1	100.0
2020-07-22	279	156	55.9	4	1.4	4	100.0
2020-09-01	174	129	74.1	3	1.7	3	100.0
2020-07-30	226	130	57.5	5	2.2	3	60.0
2020-06-28	168	96	57.1	6	3.6	4	66.7
2020-08-26	171	125	73.1	2	1.2	2	100.0
2020-06-25	178	105	59.0	4	2.2	3	75.0
2020-05-02	198	106	53.5	8	4.0	5	62.5
2020-08-07	176	130	73.9	2	1.1	1	50.0
2020-06-15	171	90	52.6	7	4.1	3	42.9
2020-08-24	154	123	79.9	3	1.9	2	66.7
2020-08-10	173	134	77.5	3	1.7	1	33.3
2020-05-21	193	109	56.5	6	3.1	2	33.3
2020-08-29	164	125	76.2	2	1.2	2	100.0
2020-05-26	192	105	54.7	3	1.6	2	66.7
2020-08-16	160	134	83.8	2	1.2	2	100.0
2020-08-15	161	140	87.0	1	0.6	1	100.0
2020-05-22	189	105	55.6	5	2.6	2	40.0
2020-07-10	188	98	52.1	4	2.1	4	100.0
2020-06-22	120	76	63.3	4	3.3	3	75.0
2020-07-31	218	129	59.2	5	2.3	3	60.0
2020-07-21	201	126	62.7	5	2.5	5	100.0
2020-05-01	201	113	56.2	10	5.0	6	60.0
2020-09-03	174	136	78.2	2	1.1	2	100.0
2020-07-11	188	99	52.7	3	1.6	3	100.0
2020-07-02	188	107	56.9	5	2.7	5	100.0
2020-07-12	188	93	49.5	3	1.6	3	100.0
2020-04-30	202	120	59.4	9	4.5	6	66.7
2020-05-18	191	93	48.7	2	1.0	2	100.0
2020-08-05	177	126	71.2	2	1.1	1	50.0
2020-07-09	188	101	53.7	4	2.1	4	100.0
2020-07-20	200	127	63.5	5	2.5	4	80.0
2020-07-15	188	105	55.9	3	1.6	3	100.0
2020-07-08	188	109	58.0	4	2.1	4	100.0
2020-06-24	120	77	64.2	4	3.3	3	75.0
2020-05-04	191	105	55.0	6	3.1	5	83.3
2020-05-27	193	104	53.9	4	2.1	2	50.0
2020-06-14	170	84	49.4	3	1.8	2	66.7
2020-06-10	166	92	55.4	5	3.0	4	80.0
2020-08-27	171	130	76.0	2	1.2	2	100.0
2020-06-06	170	88	51.8	4	2.4	2	50.0
2020-07-25	274	153	55.8	4	1.5	4	100.0
2020-06-20	125	77	61.6	4	3.2	3	75.0
2020-06-23	118	76	64.4	4	3.4	3	75.0
2020-08-03	211	123	58.3	4	1.9	2	50.0
2020-08-08	176	133	75.6	4	2.3	1	25.0
2020-05-19	190	103	54.2	3	1.6	2	66.7
2020-05-24	190	102	53.7	4	2.1	1	25.0
2020-05-25	190	107	56.3	6	3.2	3	50.0
2020-06-18	176	88	50.0	4	2.3	2	50.0
2020-06-12	170	94	55.3	3	1.8	2	66.7
