Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-09-20	36	13	36.1	0	0.0	0	0
2020-09-15	36	21	58.3	1	2.8	1	100.0
2020-10-20	36	22	61.1	3	8.3	1	33.3
2020-09-17	36	21	58.3	2	5.6	0	0.0
2020-09-26	36	19	52.8	0	0.0	0	0
2020-06-20	36	20	55.6	0	0.0	0	0
2020-05-18	37	24	64.9	0	0.0	0	0
2020-10-10	36	22	61.1	0	0.0	0	0
2020-04-27	36	22	61.1	4	11.1	3	75.0
2020-08-01	36	22	61.1	2	5.6	1	50.0
2020-05-14	36	22	61.1	1	2.8	0	0.0
2020-07-16	36	19	52.8	0	0.0	0	0
2020-08-10	36	23	63.9	0	0.0	0	0
2020-07-26	36	18	50.0	0	0.0	0	0
2020-07-07	36	22	61.1	0	0.0	0	0
2020-10-07	36	21	58.3	0	0.0	0	0
2020-05-17	37	24	64.9	0	0.0	0	0
2020-05-09	36	16	44.4	3	8.3	2	66.7
2020-05-23	36	20	55.6	0	0.0	0	0
2020-06-10	36	19	52.8	0	0.0	0	0
2020-08-19	36	22	61.1	0	0.0	0	0
2020-07-20	36	14	38.9	1	2.8	1	100.0
2020-05-22	36	20	55.6	0	0.0	0	0
2020-07-28	39	22	56.4	0	0.0	0	0
2020-09-22	36	18	50.0	0	0.0	0	0
2020-07-21	36	21	58.3	1	2.8	0	0.0
2020-09-13	36	21	58.3	1	2.8	1	100.0
2020-08-09	36	21	58.3	0	0.0	0	0
2020-10-19	36	20	55.6	3	8.3	1	33.3
2020-09-27	36	19	52.8	0	0.0	0	0
2020-06-24	36	21	58.3	0	0.0	0	0
2020-08-06	36	21	58.3	0	0.0	0	0
2020-05-05	36	22	61.1	4	11.1	3	75.0
2020-10-12	36	23	63.9	1	2.8	1	100.0
2020-07-13	36	25	69.4	0	0.0	0	0
2020-09-21	36	17	47.2	0	0.0	0	0
2020-05-04	36	14	38.9	4	11.1	3	75.0
2020-07-30	36	19	52.8	0	0.0	0	0
2020-09-08	36	16	44.4	1	2.8	1	100.0
2020-06-18	36	21	58.3	0	0.0	0	0
2020-06-16	36	16	44.4	0	0.0	0	0
2020-08-28	36	22	61.1	1	2.8	1	100.0
2020-08-20	36	24	66.7	0	0.0	0	0
2020-05-12	37	16	43.2	2	5.4	2	100.0
2020-05-15	36	22	61.1	1	2.8	0	0.0
2020-07-12	36	19	52.8	0	0.0	0	0
2020-08-05	36	22	61.1	0	0.0	0	0
2020-06-29	36	18	50.0	0	0.0	0	0
2020-04-30	36	18	50.0	3	8.3	2	66.7
2020-09-18	36	18	50.0	0	0.0	0	0
2020-07-11	36	20	55.6	0	0.0	0	0
2020-05-03	36	14	38.9	3	8.3	2	66.7
2020-05-16	36	21	58.3	1	2.8	0	0.0
2020-08-24	36	25	69.4	0	0.0	0	0
2020-09-06	36	21	58.3	1	2.8	1	100.0
2020-06-02	36	20	55.6	0	0.0	0	0
2020-07-25	36	17	47.2	0	0.0	0	0
2020-06-27	36	20	55.6	0	0.0	0	0
2020-06-06	36	21	58.3	1	2.8	0	0.0
2020-06-28	35	20	57.1	0	0.0	0	0
2020-06-26	36	24	66.7	0	0.0	0	0
2020-05-25	38	24	63.2	0	0.0	0	0
2020-09-09	36	18	50.0	1	2.8	1	100.0
2020-07-19	36	20	55.6	1	2.8	1	100.0
2020-10-21	26	21	80.8	4	15.4	2	50.0
2020-06-21	36	22	61.1	0	0.0	0	0
2020-09-24	36	17	47.2	0	0.0	0	0
2020-09-11	36	21	58.3	1	2.8	1	100.0
2020-08-16	36	18	50.0	0	0.0	0	0
2020-07-18	36	20	55.6	0	0.0	0	0
2020-08-29	36	24	66.7	1	2.8	1	100.0
2020-07-10	36	18	50.0	0	0.0	0	0
2020-09-05	36	21	58.3	1	2.8	1	100.0
2020-06-08	36	20	55.6	0	0.0	0	0
2020-08-17	36	19	52.8	0	0.0	0	0
2020-05-08	36	16	44.4	2	5.6	2	100.0
2020-05-30	36	22	61.1	0	0.0	0	0
2020-08-26	36	19	52.8	1	2.8	1	100.0
2020-10-18	36	20	55.6	2	5.6	1	50.0
2020-07-01	36	19	52.8	0	0.0	0	0
2020-06-15	40	23	57.5	0	0.0	0	0
2020-09-14	36	21	58.3	1	2.8	1	100.0
2020-08-13	36	22	61.1	0	0.0	0	0
2020-07-17	36	19	52.8	0	0.0	0	0
2020-05-31	36	22	61.1	0	0.0	0	0
2020-06-22	36	20	55.6	0	0.0	0	0
2020-08-12	36	22	61.1	0	0.0	0	0
2020-09-28	36	22	61.1	0	0.0	0	0
2020-07-02	36	19	52.8	0	0.0	0	0
2020-05-07	36	13	36.1	2	5.6	2	100.0
2020-09-30	36	21	58.3	0	0.0	0	0
2020-06-01	36	18	50.0	0	0.0	0	0
2020-08-03	36	20	55.6	0	0.0	0	0
2020-07-05	36	16	44.4	0	0.0	0	0
2020-07-31	36	21	58.3	0	0.0	0	0
2020-09-16	36	21	58.3	1	2.8	0	0.0
2020-04-26	36	17	47.2	5	13.9	3	60.0
2020-09-07	36	19	52.8	1	2.8	1	100.0
2020-06-03	36	21	58.3	0	0.0	0	0
2020-05-29	36	22	61.1	0	0.0	0	0
2020-07-22	36	19	52.8	0	0.0	0	0
2020-07-14	36	19	52.8	0	0.0	0	0
2020-08-07	36	21	58.3	0	0.0	0	0
2020-10-05	36	16	44.4	0	0.0	0	0
2020-05-26	36	21	58.3	0	0.0	0	0
2020-07-08	36	16	44.4	0	0.0	0	0
2020-07-27	36	18	50.0	0	0.0	0	0
2020-05-11	37	16	43.2	2	5.4	2	100.0
2020-05-27	36	21	58.3	0	0.0	0	0
2020-09-23	36	17	47.2	0	0.0	0	0
2020-09-04	36	21	58.3	1	2.8	1	100.0
2020-09-10	36	20	55.6	1	2.8	1	100.0
2020-05-13	37	24	64.9	2	5.4	2	100.0
2020-07-23	36	17	47.2	0	0.0	0	0
2020-09-02	36	21	58.3	1	2.8	1	100.0
2020-10-08	36	20	55.6	0	0.0	0	0
2020-10-02	36	18	50.0	0	0.0	0	0
2020-10-17	36	20	55.6	3	8.3	1	33.3
2020-06-12	37	22	59.5	0	0.0	0	0
2020-06-04	38	26	68.4	1	2.6	0	0.0
2020-06-25	36	22	61.1	0	0.0	0	0
2020-05-06	36	22	61.1	3	8.3	2	66.7
2020-07-24	38	21	55.3	0	0.0	0	0
2020-08-21	36	24	66.7	0	0.0	0	0
2020-10-15	36	20	55.6	2	5.6	1	50.0
2020-05-28	41	27	65.9	0	0.0	0	0
2020-06-11	36	19	52.8	0	0.0	0	0
2020-04-28	36	22	61.1	4	11.1	3	75.0
2020-05-01	36	11	30.6	3	8.3	2	66.7
2020-08-11	36	24	66.7	0	0.0	0	0
2020-06-05	36	21	58.3	1	2.8	0	0.0
2020-10-04	36	18	50.0	0	0.0	0	0
