Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-26	119	60	50.4	0	0.0	0	0
2020-08-05	117	60	51.3	0	0.0	0	0
2020-08-23	119	77	64.7	0	0.0	0	0
2020-09-12	119	72	60.5	3	2.5	0	0.0
2020-05-16	142	77	54.2	1	0.7	1	100.0
2020-09-08	125	74	59.2	1	0.8	0	0.0
2020-04-29	142	70	49.3	0	0.0	0	0
2020-06-27	121	56	46.3	0	0.0	0	0
2020-05-01	134	64	47.8	0	0.0	0	0
2020-08-07	118	65	55.1	0	0.0	0	0
2020-08-16	123	54	43.9	1	0.8	1	100.0
2020-06-10	124	58	46.8	0	0.0	0	0
2020-06-08	123	49	39.8	0	0.0	0	0
2020-09-05	121	61	50.4	1	0.8	0	0.0
2020-04-27	125	55	44.0	0	0.0	0	0
2020-06-02	122	36	29.5	0	0.0	0	0
2020-09-02	125	72	57.6	1	0.8	0	0.0
2020-08-26	125	76	60.8	0	0.0	0	0
2020-06-15	124	60	48.4	0	0.0	0	0
2020-05-26	129	55	42.6	0	0.0	0	0
2020-09-18	119	71	59.7	1	0.8	0	0.0
2020-08-27	125	73	58.4	0	0.0	0	0
2020-05-08	126	70	55.6	0	0.0	0	0
2020-06-17	123	59	48.0	0	0.0	0	0
2020-04-30	152	82	53.9	0	0.0	0	0
2020-05-03	134	61	45.5	0	0.0	0	0
2020-08-18	125	72	57.6	1	0.8	1	100.0
2020-07-29	134	60	44.8	0	0.0	0	0
2020-07-05	120	45	37.5	0	0.0	0	0
2020-07-10	126	56	44.4	0	0.0	0	0
2020-07-03	127	62	48.8	0	0.0	0	0
2020-09-15	125	75	60.0	0	0.0	0	0
2020-09-20	117	61	52.1	1	0.9	0	0.0
2020-05-07	127	65	51.2	0	0.0	0	0
2020-07-11	126	54	42.9	0	0.0	0	0
2020-05-27	130	62	47.7	0	0.0	0	0
2020-05-22	108	37	34.3	0	0.0	0	0
2020-08-19	127	72	56.7	0	0.0	0	0
2020-07-30	129	49	38.0	0	0.0	0	0
2020-07-27	135	54	40.0	0	0.0	0	0
2020-05-10	126	67	53.2	0	0.0	0	0
2020-05-23	134	51	38.1	0	0.0	0	0
2020-09-25	122	70	57.4	0	0.0	0	0
2020-04-26	141	66	46.8	1	0.7	0	0.0
2020-05-14	151	86	57.0	1	0.7	0	0.0
2020-05-04	126	59	46.8	0	0.0	0	0
2020-07-12	117	48	41.0	0	0.0	0	0
2020-06-18	125	59	47.2	0	0.0	0	0
2020-08-17	125	68	54.4	1	0.8	1	100.0
2020-09-13	119	65	54.6	1	0.8	0	0.0
2020-07-21	128	67	52.3	0	0.0	0	0
2020-08-12	117	69	59.0	1	0.9	0	0.0
2020-09-24	121	65	53.7	0	0.0	0	0
2020-08-03	127	60	47.2	0	0.0	0	0
2020-09-07	123	64	52.0	1	0.8	0	0.0
2020-07-23	126	65	51.6	0	0.0	0	0
2020-09-16	125	76	60.8	1	0.8	0	0.0
2020-06-25	123	62	50.4	0	0.0	0	0
2020-07-09	126	58	46.0	0	0.0	0	0
2020-07-07	125	57	45.6	0	0.0	0	0
2020-06-12	123	57	46.3	0	0.0	0	0
2020-08-13	123	69	56.1	1	0.8	0	0.0
2020-07-13	126	55	43.7	0	0.0	0	0
2020-09-14	125	65	52.0	0	0.0	0	0
2020-05-17	144	73	50.7	1	0.7	1	100.0
2020-05-15	150	83	55.3	0	0.0	0	0
2020-05-12	114	63	55.3	0	0.0	0	0
2020-08-10	117	69	59.0	1	0.9	0	0.0
2020-09-10	125	78	62.4	1	0.8	0	0.0
2020-06-07	125	53	42.4	0	0.0	0	0
2020-07-24	125	65	52.0	0	0.0	0	0
2020-07-20	123	54	43.9	0	0.0	0	0
