Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-11	20	12	60.0	0	0.0	0	0
2020-09-12	20	9	45.0	0	0.0	0	0
2020-09-29	20	6	30.0	1	5.0	0	0.0
2020-09-05	20	8	40.0	0	0.0	0	0
2020-07-06	20	12	60.0	0	0.0	0	0
2020-09-23	20	6	30.0	0	0.0	0	0
2020-06-04	20	4	20.0	0	0.0	0	0
2020-06-25	20	10	50.0	0	0.0	0	0
2020-07-05	20	5	25.0	0	0.0	0	0
2020-06-01	20	4	20.0	0	0.0	0	0
2020-10-07	20	11	55.0	0	0.0	0	0
2020-09-15	20	13	65.0	0	0.0	0	0
2020-06-24	20	10	50.0	0	0.0	0	0
2020-04-30	25	5	20.0	2	8.0	2	100.0
2020-08-03	20	11	55.0	0	0.0	0	0
2020-07-03	20	5	25.0	0	0.0	0	0
2020-06-23	20	7	35.0	0	0.0	0	0
2020-07-04	20	5	25.0	0	0.0	0	0
2020-05-08	25	9	36.0	1	4.0	0	0.0
2020-04-26	25	5	20.0	3	12.0	3	100.0
2020-05-23	20	5	25.0	0	0.0	0	0
2020-07-10	20	12	60.0	0	0.0	0	0
2020-09-30	20	7	35.0	1	5.0	0	0.0
2020-10-02	20	12	60.0	1	5.0	0	0.0
2020-08-09	20	10	50.0	0	0.0	0	0
2020-08-30	20	12	60.0	0	0.0	0	0
2020-05-27	20	7	35.0	0	0.0	0	0
2020-08-02	20	11	55.0	0	0.0	0	0
2020-05-31	20	4	20.0	0	0.0	0	0
2020-08-22	20	11	55.0	0	0.0	0	0
2020-06-13	20	5	25.0	0	0.0	0	0
2020-06-26	20	10	50.0	0	0.0	0	0
2020-06-27	20	9	45.0	0	0.0	0	0
2020-09-08	20	12	60.0	0	0.0	0	0
2020-09-07	20	10	50.0	0	0.0	0	0
2020-06-10	20	7	35.0	0	0.0	0	0
2020-09-02	20	7	35.0	0	0.0	0	0
2020-09-28	20	7	35.0	1	5.0	0	0.0
2020-05-10	25	5	20.0	0	0.0	0	0
2020-07-01	20	5	25.0	0	0.0	0	0
2020-05-01	25	6	24.0	2	8.0	2	100.0
2020-07-08	20	9	45.0	0	0.0	0	0
2020-07-12	20	10	50.0	0	0.0	0	0
2020-05-25	20	5	25.0	0	0.0	0	0
2020-06-29	20	9	45.0	0	0.0	0	0
2020-09-19	20	14	70.0	0	0.0	0	0
2020-09-10	20	9	45.0	0	0.0	0	0
2020-09-27	20	8	40.0	1	5.0	0	0.0
2020-07-02	20	10	50.0	0	0.0	0	0
2020-05-07	23	9	39.1	1	4.3	0	0.0
2020-05-20	20	7	35.0	0	0.0	0	0
2020-08-05	20	10	50.0	0	0.0	0	0
2020-09-03	20	8	40.0	0	0.0	0	0
2020-08-25	20	8	40.0	0	0.0	0	0
2020-06-22	20	9	45.0	0	0.0	0	0
2020-05-05	25	7	28.0	0	0.0	0	0
2020-10-03	20	9	45.0	1	5.0	0	0.0
2020-10-08	20	11	55.0	0	0.0	0	0
2020-08-16	20	10	50.0	0	0.0	0	0
2020-08-18	20	8	40.0	0	0.0	0	0
2020-05-14	20	10	50.0	0	0.0	0	0
2020-07-07	20	11	55.0	0	0.0	0	0
2020-05-02	25	7	28.0	2	8.0	1	50.0
2020-05-16	20	8	40.0	0	0.0	0	0
2020-09-18	20	16	80.0	0	0.0	0	0
2020-08-27	20	9	45.0	0	0.0	0	0
2020-09-04	20	10	50.0	0	0.0	0	0
2020-09-20	20	13	65.0	0	0.0	0	0
2020-05-12	25	7	28.0	0	0.0	0	0
2020-06-19	20	6	30.0	0	0.0	0	0
2020-08-23	20	11	55.0	0	0.0	0	0
2020-05-17	20	5	25.0	0	0.0	0	0
2020-08-14	20	5	25.0	0	0.0	0	0
2020-08-26	20	9	45.0	0	0.0	0	0
2020-05-19	20	10	50.0	0	0.0	0	0
2020-08-28	20	9	45.0	0	0.0	0	0
2020-10-04	20	12	60.0	1	5.0	0	0.0
2020-07-13	20	10	50.0	0	0.0	0	0
2020-08-31	20	10	50.0	0	0.0	0	0
2020-06-08	19	7	36.8	0	0.0	0	0
2020-08-13	20	5	25.0	0	0.0	0	0
2020-09-06	20	9	45.0	0	0.0	0	0
2020-06-12	20	8	40.0	0	0.0	0	0
2020-09-26	20	9	45.0	1	5.0	0	0.0
2020-05-29	20	7	35.0	0	0.0	0	0
2020-08-20	20	7	35.0	0	0.0	0	0
2020-05-30	14	2	14.3	0	0.0	0	0
2020-07-20	20	4	20.0	0	0.0	0	0
2020-08-21	20	11	55.0	0	0.0	0	0
2020-08-24	20	9	45.0	0	0.0	0	0
2020-06-28	20	12	60.0	0	0.0	0	0
2020-05-06	25	5	20.0	0	0.0	0	0
2020-06-02	20	4	20.0	0	0.0	0	0
2020-07-22	20	6	30.0	0	0.0	0	0
2020-05-11	25	4	16.0	0	0.0	0	0
2020-07-09	20	8	40.0	0	0.0	0	0
2020-10-05	20	10	50.0	0	0.0	0	0
2020-05-15	20	8	40.0	0	0.0	0	0
2020-08-07	20	9	45.0	0	0.0	0	0
2020-09-09	20	9	45.0	0	0.0	0	0
2020-07-21	20	6	30.0	0	0.0	0	0
