Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-26	44	19	43.2	0	0.0	0	0
2020-08-05	36	19	52.8	0	0.0	0	0
2020-08-23	36	20	55.6	0	0.0	0	0
2020-09-12	36	23	63.9	0	0.0	0	0
2020-05-16	44	18	40.9	0	0.0	0	0
2020-09-08	36	24	66.7	1	2.8	0	0.0
2020-04-29	44	25	56.8	1	2.3	1	100.0
2020-06-27	44	18	40.9	0	0.0	0	0
2020-05-01	44	24	54.5	1	2.3	0	0.0
2020-08-07	36	15	41.7	0	0.0	0	0
2020-08-16	36	18	50.0	0	0.0	0	0
2020-06-10	44	28	63.6	0	0.0	0	0
2020-06-08	42	19	45.2	0	0.0	0	0
2020-09-05	36	16	44.4	0	0.0	0	0
2020-04-27	44	22	50.0	1	2.3	1	100.0
2020-06-02	44	19	43.2	0	0.0	0	0
2020-09-02	36	13	36.1	0	0.0	0	0
2020-08-26	36	23	63.9	0	0.0	0	0
2020-06-15	42	23	54.8	0	0.0	0	0
2020-05-26	44	17	38.6	0	0.0	0	0
2020-09-18	36	16	44.4	0	0.0	0	0
2020-08-27	36	16	44.4	0	0.0	0	0
2020-05-08	44	20	45.5	0	0.0	0	0
2020-06-17	44	24	54.5	0	0.0	0	0
2020-04-30	44	21	47.7	1	2.3	1	100.0
2020-05-03	44	24	54.5	1	2.3	0	0.0
2020-08-18	36	22	61.1	0	0.0	0	0
2020-07-29	36	22	61.1	0	0.0	0	0
2020-07-05	44	18	40.9	0	0.0	0	0
2020-07-10	36	22	61.1	0	0.0	0	0
2020-07-03	44	25	56.8	0	0.0	0	0
2020-09-15	36	16	44.4	0	0.0	0	0
2020-09-20	36	23	63.9	0	0.0	0	0
2020-05-07	44	24	54.5	0	0.0	0	0
2020-07-11	36	24	66.7	0	0.0	0	0
2020-05-27	44	21	47.7	0	0.0	0	0
2020-05-22	44	18	40.9	0	0.0	0	0
2020-08-19	36	26	72.2	0	0.0	0	0
2020-07-30	36	23	63.9	0	0.0	0	0
2020-07-27	36	18	50.0	0	0.0	0	0
2020-05-10	44	20	45.5	0	0.0	0	0
2020-05-23	44	20	45.5	0	0.0	0	0
2020-04-26	44	23	52.3	1	2.3	1	100.0
2020-05-14	44	23	52.3	0	0.0	0	0
