Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-24	106	67	63.2	0	0.0	0	0
2020-08-21	105	85	81.0	0	0.0	0	0
2020-10-15	105	73	69.5	0	0.0	0	0
2020-05-28	113	59	52.2	0	0.0	0	0
2020-06-11	103	58	56.3	0	0.0	0	0
2020-04-28	101	54	53.5	0	0.0	0	0
2020-05-01	101	57	56.4	0	0.0	0	0
2020-08-11	105	77	73.3	0	0.0	0	0
2020-06-05	119	58	48.7	0	0.0	0	0
2020-10-04	105	76	72.4	0	0.0	0	0
