Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-11	89	61	68.5	0	0.0	0	0
2020-07-28	79	51	64.6	0	0.0	0	0
2020-09-12	82	62	75.6	0	0.0	0	0
2020-09-29	82	66	80.5	0	0.0	0	0
2020-09-05	82	63	76.8	0	0.0	0	0
2020-07-06	79	50	63.3	0	0.0	0	0
2020-09-23	82	64	78.0	0	0.0	0	0
2020-06-04	79	45	57.0	0	0.0	0	0
2020-06-25	79	48	60.8	0	0.0	0	0
2020-07-05	79	49	62.0	0	0.0	0	0
2020-06-01	79	46	58.2	0	0.0	0	0
2020-10-07	82	66	80.5	0	0.0	0	0
2020-09-15	82	64	78.0	0	0.0	0	0
2020-06-24	79	46	58.2	0	0.0	0	0
2020-04-30	28	7	25.0	2	7.1	1	50.0
2020-08-03	79	53	67.1	0	0.0	0	0
2020-07-03	79	48	60.8	0	0.0	0	0
2020-06-23	79	43	54.4	0	0.0	0	0
2020-07-04	79	49	62.0	0	0.0	0	0
2020-05-08	51	22	43.1	1	2.0	0	0.0
2020-04-26	27	11	40.7	2	7.4	1	50.0
2020-05-23	79	39	49.4	0	0.0	0	0
2020-07-10	87	59	67.8	0	0.0	0	0
2020-09-30	82	65	79.3	0	0.0	0	0
2020-10-02	82	64	78.0	0	0.0	0	0
2020-08-09	82	46	56.1	0	0.0	0	0
2020-08-30	82	62	75.6	0	0.0	0	0
2020-05-27	79	50	63.3	0	0.0	0	0
2020-08-02	79	51	64.6	0	0.0	0	0
2020-05-31	79	46	58.2	0	0.0	0	0
2020-08-22	82	62	75.6	0	0.0	0	0
2020-06-13	79	50	63.3	0	0.0	0	0
2020-06-26	79	48	60.8	0	0.0	0	0
2020-06-27	79	47	59.5	0	0.0	0	0
2020-09-08	82	63	76.8	0	0.0	0	0
2020-09-07	82	63	76.8	0	0.0	0	0
2020-06-10	79	51	64.6	0	0.0	0	0
2020-09-02	82	66	80.5	0	0.0	0	0
2020-09-28	82	65	79.3	0	0.0	0	0
2020-05-10	52	20	38.5	1	1.9	0	0.0
2020-07-01	79	52	65.8	0	0.0	0	0
2020-05-01	28	6	21.4	2	7.1	1	50.0
