Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-08	45	26	57.8	0	0.0	0	0
2020-05-21	40	20	50.0	3	7.5	1	33.3
2020-05-18	40	19	47.5	3	7.5	1	33.3
2020-09-03	14	9	64.3	0	0.0	0	0
2020-08-01	45	18	40.0	0	0.0	0	0
2020-09-11	14	11	78.6	0	0.0	0	0
2020-08-15	14	12	85.7	0	0.0	0	0
2020-06-16	45	24	53.3	2	4.4	0	0.0
2020-06-01	45	23	51.1	3	6.7	0	0.0
2020-06-03	45	22	48.9	3	6.7	0	0.0
2020-06-04	45	25	55.6	3	6.7	0	0.0
2020-08-29	14	12	85.7	0	0.0	0	0
2020-08-04	45	19	42.2	0	0.0	0	0
2020-08-31	14	12	85.7	0	0.0	0	0
2020-07-15	45	26	57.8	1	2.2	0	0.0
2020-09-06	14	8	57.1	0	0.0	0	0
2020-05-13	40	20	50.0	2	5.0	1	50.0
2020-08-22	14	11	78.6	0	0.0	0	0
2020-09-01	14	13	92.9	0	0.0	0	0
2020-05-02	40	24	60.0	1	2.5	1	100.0
2020-06-29	45	20	44.4	0	0.0	0	0
2020-06-11	45	27	60.0	3	6.7	0	0.0
2020-06-06	45	20	44.4	3	6.7	0	0.0
2020-08-21	14	12	85.7	0	0.0	0	0
2020-06-14	45	22	48.9	3	6.7	0	0.0
2020-07-16	45	27	60.0	0	0.0	0	0
2020-08-30	14	11	78.6	0	0.0	0	0
2020-05-29	45	24	53.3	3	6.7	0	0.0
2020-09-04	14	13	92.9	0	0.0	0	0
2020-08-20	14	11	78.6	0	0.0	0	0
2020-05-05	40	21	52.5	1	2.5	1	100.0
2020-05-31	45	21	46.7	3	6.7	0	0.0
2020-08-28	14	13	92.9	0	0.0	0	0
2020-08-25	14	12	85.7	0	0.0	0	0
2020-05-28	45	20	44.4	3	6.7	0	0.0
2020-06-28	45	21	46.7	0	0.0	0	0
2020-07-31	45	19	42.2	0	0.0	0	0
2020-07-26	45	21	46.7	1	2.2	0	0.0
2020-05-30	45	19	42.2	3	6.7	0	0.0
2020-05-25	40	21	52.5	3	7.5	1	33.3
2020-08-14	14	7	50.0	0	0.0	0	0
2020-07-22	45	18	40.0	1	2.2	0	0.0
2020-05-09	40	25	62.5	1	2.5	1	100.0
2020-05-19	40	19	47.5	3	7.5	1	33.3
2020-06-09	45	23	51.1	3	6.7	0	0.0
2020-04-28	40	27	67.5	2	5.0	1	50.0
2020-06-19	45	22	48.9	1	2.2	0	0.0
2020-07-04	45	18	40.0	0	0.0	0	0
2020-07-19	45	25	55.6	0	0.0	0	0
2020-05-06	40	21	52.5	1	2.5	1	100.0
2020-09-09	14	10	71.4	0	0.0	0	0
2020-08-11	45	14	31.1	0	0.0	0	0
2020-06-30	45	23	51.1	0	0.0	0	0
2020-05-20	40	22	55.0	4	10.0	1	25.0
2020-07-28	45	18	40.0	0	0.0	0	0
2020-08-09	45	15	33.3	0	0.0	0	0
2020-07-01	45	20	44.4	0	0.0	0	0
2020-06-13	45	22	48.9	3	6.7	0	0.0
2020-08-02	45	18	40.0	0	0.0	0	0
2020-07-02	45	21	46.7	0	0.0	0	0
2020-05-24	40	22	55.0	3	7.5	1	33.3
2020-07-06	45	19	42.2	0	0.0	0	0
2020-06-05	45	21	46.7	3	6.7	0	0.0
2020-08-24	14	11	78.6	0	0.0	0	0
2020-05-11	40	21	52.5	1	2.5	1	100.0
2020-08-08	45	14	31.1	0	0.0	0	0
2020-08-06	45	20	44.4	0	0.0	0	0
2020-07-18	45	22	48.9	0	0.0	0	0
2020-06-20	45	22	48.9	1	2.2	0	0.0
2020-07-14	45	24	53.3	1	2.2	0	0.0
