Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-26	35	17	48.6	0	0.0	0	0
2020-08-05	24	12	50.0	0	0.0	0	0
2020-08-23	35	24	68.6	0	0.0	0	0
2020-09-12	34	23	67.6	0	0.0	0	0
2020-05-16	42	25	59.5	0	0.0	0	0
2020-09-08	34	27	79.4	0	0.0	0	0
2020-04-29	42	25	59.5	1	2.4	1	100.0
2020-06-27	35	17	48.6	0	0.0	0	0
2020-05-01	42	24	57.1	1	2.4	1	100.0
2020-08-07	24	20	83.3	0	0.0	0	0
2020-08-16	35	24	68.6	0	0.0	0	0
2020-06-10	35	14	40.0	0	0.0	0	0
2020-06-08	35	17	48.6	0	0.0	0	0
2020-09-05	33	29	87.9	1	3.0	1	100.0
2020-04-27	42	23	54.8	2	4.8	1	50.0
2020-06-02	35	22	62.9	0	0.0	0	0
2020-09-02	34	29	85.3	1	2.9	1	100.0
2020-08-26	35	23	65.7	0	0.0	0	0
2020-06-15	35	14	40.0	0	0.0	0	0
2020-05-26	35	20	57.1	0	0.0	0	0
2020-09-18	34	25	73.5	0	0.0	0	0
2020-08-27	35	21	60.0	0	0.0	0	0
2020-05-08	42	21	50.0	0	0.0	0	0
2020-06-17	35	24	68.6	0	0.0	0	0
2020-04-30	42	24	57.1	1	2.4	1	100.0
2020-05-03	43	25	58.1	0	0.0	0	0
2020-08-18	35	27	77.1	0	0.0	0	0
2020-07-29	27	19	70.4	0	0.0	0	0
2020-07-05	35	12	34.3	1	2.9	0	0.0
2020-07-10	29	21	72.4	0	0.0	0	0
2020-07-03	29	17	58.6	0	0.0	0	0
2020-09-15	34	30	88.2	0	0.0	0	0
2020-09-20	34	28	82.4	0	0.0	0	0
2020-05-07	42	20	47.6	0	0.0	0	0
2020-07-11	29	20	69.0	0	0.0	0	0
2020-05-27	35	19	54.3	0	0.0	0	0
2020-05-22	35	20	57.1	0	0.0	0	0
2020-08-19	35	26	74.3	0	0.0	0	0
2020-07-30	28	18	64.3	0	0.0	0	0
2020-07-27	29	22	75.9	0	0.0	0	0
2020-05-10	42	19	45.2	0	0.0	0	0
2020-05-23	35	20	57.1	0	0.0	0	0
2020-04-26	44	23	52.3	2	4.5	1	50.0
2020-05-14	41	20	48.8	0	0.0	0	0
2020-05-04	43	24	55.8	0	0.0	0	0
